1,1172,2.088191976075585
1,1405,2.381627466836826
1,2193,2.958122478281903
1,2968,2.6526954602125405
2,52,3.8397725720042013
2,144,3.2878789637797143
2,248,3.754538657155929
2,314,4.102470287122591
2,319,4.108298025306533
2,370,3.173817629805427
2,371,3.327621745442665
2,372,3.7107685555987993
2,382,3.8103159378341647
2,405,2.7251290017961463
2,485,3.150861048228812
2,537,3.5276913303305246
2,550,4.420819923214127
2,616,3.6820040173470354
2,661,3.1873977227642443
2,720,3.5724289596522807
3,377,3.419296617899552
3,592,3.2239406613040185
3,595,3.3671357315689483
3,736,3.1622195229679546
3,1197,3.6971911809677844
3,1721,3.393891417096502
3,2716,3.419192804552195
3,5349,3.385196197008331
3,8636,3.1994945651017295
3,44191,3.5758958193927883
3,84236,3.625
4,185,3.722783845680641
4,356,4.557484218030357
4,357,4.32991318114066
4,364,4.287071397499946
4,410,3.9776372969287324
4,435,3.159833691265189
4,440,4.276867604809719
4,442,3.7553676381545373
4,588,4.309402237837899
4,589,4.537933019848141
4,594,4.258503280169602
4,596,4.305802789801516
4,610,3.91956696402001
4,616,4.4325097015824735
4,919,4.595942102355591
4,1022,4.106909947069147
4,1028,4.415753237287042
4,1032,4.262337432073312
4,1033,4.050987511825569
4,1282,4.4662615946423285
4,1334,3.5827545820720657
4,1372,3.633999046820996
4,1580,4.182077462532189
4,1858,3.229430334830551
4,1967,4.298087254968986
4,2033,4.080874631908245
4,2078,4.366194828117317
4,2081,4.278419890048177
4,2085,4.173212375026334
4,2087,4.451823992242984
4,2094,3.5214432951218058
4,2096,4.453759712984446
4,2102,4.462155520335911
4,2124,3.924822410552611
4,2141,4.2123483980114145
4,2454,4.0228009714409545
4,3034,4.463698297545218
4,3108,4.211079266034044
4,3255,4.34210527632388
4,3263,4.134837866777601
4,4006,4.1081822329523625
5,3,4.300787769247972
5,39,3.9039130843372463
5,104,4.029647285638207
5,788,4.2206092045348464
5,1247,3.7219115134906215
5,1485,4.520658604007727
5,1544,4.262087586609816
5,1777,3.917869096238004
5,1997,4.065715635883702
5,2770,4.26539867449546
5,4018,4.327873451988979
5,4025,4.88534072887727
5,4447,4.410583891414269
5,4718,4.358060576430048
5,5266,4.2432705128035595
5,5995,3.4842965194346593
5,6373,4.224094393958714
5,8376,3.893812400238314
5,30749,3.5703795638616675
5,33679,3.9052161387772895
6,173,3.2029156998125257
6,1687,2.6934607590926323
6,2019,3.721990180843269
6,2072,2.888276796045436
6,2528,3.4441095322442923
6,2723,2.99963088829279
6,3300,3.0241501846977847
6,4641,3.1648853661973018
6,4975,2.668361587585883
7,260,3.9928723896296843
7,316,3.081666425669984
7,377,3.3221897732849293
7,380,3.2448813430848062
7,480,3.3755646208959074
7,589,3.6825176590871913
7,1036,3.5527322926111484
7,1129,3.208641236848187
7,1198,3.7494734119829793
7,1240,3.613761217260664
7,1275,3.39581229127295
7,1371,3.4750159734454806
7,1372,2.9655159955254655
7,1373,2.028554353426336
7,1374,3.211056592565833
7,1375,2.9183473610032618
