1,1172,2.7581954485757603
1,1405,2.7124856598192695
1,2193,2.831265518652644
1,2968,2.7881199819364495
2,52,3.6333066743572378
2,144,3.685514379860372
2,248,4.00552007755268
2,314,3.964976930454054
2,319,3.5597114544919863
2,370,3.5289938347524914
2,371,3.669003431345294
2,372,3.596756075765662
2,382,3.585291532275871
2,405,3.3977340776167524
2,485,3.5122458167003847
2,537,4.049008385889196
2,550,3.9141972020329407
2,616,3.685720199112698
2,661,3.641839383391354
2,720,3.673441046970251
3,377,3.731157350007176
3,592,3.7010712743930845
3,595,3.6666677927002707
3,736,3.697427631006182
3,1197,3.69110252863324
3,1721,3.6925224097297287
3,2716,3.7013588297200273
3,5349,3.6534288918709645
3,8636,3.6264703618183
3,44191,3.668142595029293
3,84236,3.7142857142857144
4,185,4.42162860323642
4,356,4.633093404868673
4,357,4.523558197472118
4,364,4.555842834122436
4,410,4.443394597637309
4,435,4.2931224741287926
4,440,4.452873038534308
4,442,4.439537696593292
4,588,4.550362115301096
4,589,4.5530048519676685
4,594,4.500406122525981
4,596,4.4619867814207845
4,610,4.318861103675764
4,616,4.454771251411926
4,919,4.578564184972979
4,1022,4.4815144055490785
4,1028,4.553133613031387
4,1032,4.494003762323766
4,1033,4.36588086016626
4,1282,4.512666689046656
4,1334,4.219310466332193
4,1372,4.376275105441257
4,1580,4.573808366053685
4,1858,3.8942586375369386
4,1967,4.367190801958125
4,2033,4.132979201235784
4,2078,4.556154026769196
4,2081,4.533371784042165
4,2085,4.5272337653681625
4,2087,4.448498219639879
4,2094,4.320984939309853
4,2096,4.4148076513428425
4,2102,4.052253496413795
4,2124,4.3339961562184195
4,2141,4.330028439250286
4,2454,4.010390575474201
4,3034,4.4160435414323524
4,3108,4.414726674468682
4,3255,4.399155491441123
4,3263,4.317628576402891
4,4006,4.1002073759698305
5,3,4.017559880712926
5,39,3.9278703472313627
5,104,3.9085763374527738
5,788,3.897548975881755
5,1247,3.846722507806845
5,1485,3.9208503259264096
5,1544,3.9168958483978336
5,1777,3.9211269674802898
5,1997,3.867980775468416
5,2770,3.8743601624897126
5,4018,3.919303351652204
5,4025,3.9019456806608663
5,4447,3.926334954571024
5,4718,3.888797440573212
5,5266,3.871495374372204
5,5995,3.8591090713719804
5,6373,3.9270838783664503
5,8376,3.897024594415693
5,30749,3.877981434180732
5,33679,3.9212358418745605
6,173,3.065401766539924
6,1687,1.1091370558375635
6,2019,3.5366141908977
6,2072,2.893853412884026
6,2528,2.979219983404874
6,2723,3.1280221978142135
6,3300,2.919524912015038
6,4641,3.480790014882452
6,4975,3.199449833801321
7,260,3.6260641295908496
7,316,3.4566545265909485
7,377,3.468786244372408
7,380,3.47285552395383
7,480,3.5253158298437093
7,589,3.551244045384475
7,1036,3.5988223299648427
7,1129,3.632756444384045
7,1198,3.646929112940477
7,1240,3.6071062656175843
7,1275,3.56584119672618
7,1371,3.647939399751053
7,1372,3.5937011606521296
7,1373,3.583213894488303
7,1374,3.6614645348928367
7,1375,3.626523459330686
7,1376,3.5697782803192135
7,1408,3.5365226661593963
8,32,4.084382160170197
8,110,4.089138839497616
8,1219,4.032016932675488
8,1225,4.008408323145796
8,1258,4.058396407871521
8,1358,3.97646604354177
